,cik_str,ticker,title,SIC
5066,1823826,ARBG,Aequi Acquisition Corp.,6770
5067,37472,FLXS,FLEXSTEEL INDUSTRIES INC,2510
5068,1937891,ATMV,AlphaVest Acquisition Corp.,6770
5069,1701108,SPRO,"Spero Therapeutics, Inc.",2834
5070,1868269,LATG,LatAmGrowth SPAC,6770
5071,1022652,INSG,INSEEGO CORP.,3669
5072,1909747,JUSHF,Jushi Holdings Inc.,2833
5073,1882078,ARIZ,Arisz Acquisition Corp.,6770
5074,1844817,AACI,Armada Acquisition Corp. I,6770
5075,1894370,HMAC,Hainan Manaslu Acquisition Corp.,6770
5076,1576340,CEN,CENTER COAST BROOKFIELD MLP & ENERGY INFRASTRUCTURE FUND,
5077,1057083,PCTI,PC TEL INC,3663
5078,1435508,FSFG,"First Savings Financial Group, Inc.",6035
5079,1158114,AAOI,"APPLIED OPTOELECTRONICS, INC.",3674
5080,1826671,NIR,"Near Intelligence, Inc.",7374
5081,1889106,ATMC,ALPHATIME ACQUISITION CORP,6770
5082,846596,KSM,DWS STRATEGIC MUNICIPAL INCOME TRUST,0000
5083,1541119,SFBC,"Sound Financial Bancorp, Inc.",6035
5084,1790177,RFM,"RiverNorth Flexible Municipal Income Fund, Inc.",
5085,1131554,SNCR,SYNCHRONOSS TECHNOLOGIES INC,7371
5086,1070732,EVF,EATON VANCE SENIOR INCOME TRUST,
5087,1748907,ORTX,Orchard Therapeutics plc,2836
5088,1847345,PWUP,PowerUp Acquisition Corp.,6770
5089,1831978,NBST,Newbury Street Acquisition Corp,6770
5090,1835856,AURC,Aurora Acquisition Corp.,6163
5091,795800,PNRLF,Premium Nickel Resources Ltd.,1000
5092,1882464,MSSA,Metal Sky Star Acquisition Corp,6770
5093,1849820,KITT,"Nauticus Robotics, Inc.",3569
5094,1367859,CZWI,Citizens Community Bancorp Inc.,6035
5095,1840425,BLAC,Bellevue Life Sciences Acquisition Corp.,6770
5096,1930179,ARBB,ARB IOT Group Ltd,7373
5097,1683553,SPRB,"SPRUCE BIOSCIENCES, INC.",2834
5098,1401040,DMAC,DiaMedica Therapeutics Inc.,2834
5099,1828185,VACC,Vaccitech plc,2834
5100,1907223,RWOD,Redwoods Acquisition Corp.,6770
5101,1825962,QDRO,Quadro Acquisition One Corp.,6770
5102,1512717,THTX,Theratechnologies Inc.,2834
5103,1934945,TBMC,Trailblazer Merger Corp I,6770
5104,1593984,MDWD,MediWound Ltd.,2833
5105,1133416,GALT,GALECTIN THERAPEUTICS INC,2834
5106,1862463,INAQ,Insight Acquisition Corp. /DE,6770
5107,809844,CMU,MFS HIGH YIELD MUNICIPAL TRUST,
5108,1849294,FRLA,Fortune Rise Acquisition Corp,6770
5109,72205,NOBH,NOBILITY HOMES INC,2451
5110,1085243,VTSI,"VirTra, Inc",3990
5111,1285650,CGO,CALAMOS GLOBAL TOTAL RETURN FUND,
5112,1095315,PFSW,PFSWEB INC,7389
5113,1806904,EZGO,EZGO Technologies Ltd.,3751
5114,1501078,OFED,Oconee Federal Financial Corp.,6035
5115,832480,UTGN,UTG INC,6311
5116,1758009,QUBT,Quantum Computing Inc.,7372
5117,1756701,LNKB,"LINKBANCORP, Inc.",6022
5118,1744345,RWBYF,Red White & Bloom Brands Inc.,6199
5119,1846235,IMAQ,International Media Acquisition Corp.,7812
5120,2178,AE,"ADAMS RESOURCES & ENERGY, INC.",5172
5121,847538,CPKF,CHESAPEAKE FINANCIAL SHARES INC,6021
5122,919864,FNWD,Finward Bancorp,6035
5123,1651944,DMTK,"DermTech, Inc.",8071
5124,1870778,OHAA,Opy Acquisition Corp. I,6770
5125,1722438,DOMA,"Doma Holdings, Inc.",6361
5126,1832765,EAC,Edify Acquisition Corp.,6770
5127,2098,ACU,ACME UNITED CORP,3420
5128,1837607,PMGM,Priveterra Acquisition Corp.,2834
5129,1357874,DTIL,PRECISION BIOSCIENCES INC,2836
5130,1835800,PICC,Pivotal Investment Corp III,6770
5131,1858180,PNAC,Prime Number Acquisition I Corp.,6770
5132,767405,SBFG,"SB FINANCIAL GROUP, INC.",6022
5133,1831270,BITE,Bite Acquisition Corp.,6770
5134,918541,NNBR,NN INC,3540
5135,1839530,CFFE,CF Acquisition Corp. VIII,7389
5136,1134115,THM,INTERNATIONAL TOWER HILL MINES LTD,1000
5137,1822366,ALTU,Altitude Acquisition Corp.,6770
5138,54187,MAYS,MAYS J W INC,6512
5139,1438893,GNT,"GAMCO Natural Resources, Gold & Income Trust",
5140,1831964,NRAC,NORTHERN REVIVAL ACQUISITION Corp,6770
5141,1805651,MKTW,"MARKETWISE, INC.",7372
5142,1832136,OSI,Osiris Acquisition Corp.,6770
5143,1739426,RVLP,RVL Pharmaceuticals plc,2834
5144,1871149,RGF,"Real Good Food Company, Inc.",2000
5145,1010470,PROV,PROVIDENT FINANCIAL HOLDINGS INC,6035
5146,47307,CRAWA,CRAWFORD UNITED Corp,3823
5147,1472215,JLS,Nuveen Mortgage & Income Fund/MA/,
5148,1838831,DISA,Disruptive Acquisition Corp I,6770
5149,866643,JDVB,JD BANCSHARES INC,6022
5150,1224133,MCHX,MARCHEX INC,7389
5151,1842356,PET,Wag! Group Co.,7200
5152,1824036,IDBA,IDEX Biometrics ASA,7373
5153,1448397,SHIP,Seanergy Maritime Holdings Corp.,4412
5154,1888734,GLLI,GLOBALINK INVESTMENT INC.,6770
5155,1286973,USAS,Americas Gold & Silver Corp,1000
5156,1844981,APAC,StoneBridge Acquisition Corp.,6770
5157,1201792,APEI,AMERICAN PUBLIC EDUCATION INC,8200
5158,1008586,STRM,STREAMLINE HEALTH SOLUTIONS INC.,7373
5159,1842384,BLNG,Belong Acquisition Corp.,6770
5160,1853112,GENQ,Genesis Unicorn Capital Corp.,6770
5161,1844149,PCCT,Perception Capital Corp. II,3823
5162,1826667,MTAC,MedTech Acquisition Corp,8071
5163,58361,LEE,"LEE ENTERPRISES, Inc",2711
5164,1628945,HLTH,Cue Health Inc.,3826
5165,1869467,OP,OceanPal Inc.,4412
5166,1176334,MMLP,MARTIN MIDSTREAM PARTNERS L.P.,5171
5167,914122,PPIH,"Perma-Pipe International Holdings, Inc.",3564
5168,1588972,SCTL,"Societal CDMO, Inc.",2834
5169,1528811,VGI,Virtus Global Multi-Sector Income Fund,
5170,1509470,SSSS,SURO CAPITAL CORP.,
5171,1402829,ORN,Orion Group Holdings Inc,1600
5172,1951222,LAES,SEALSQ Corp,3674
5173,948368,PSBQ,PSB HOLDINGS INC /WI/,6022
5174,845611,GCV,GABELLI CONVERTIBLE & INCOME SECURITIES FUND INC,
5175,1815436,AHI,Advanced Health Intelligence Ltd,7372
5176,1230058,KANP,KAANAPALI LAND LLC,6552
5177,1282957,GLU,GABELLI GLOBAL UTILITY & INCOME TRUST,
5178,1944902,OMH,Ohmyhome Ltd,6531
5179,1401914,DARE,"Dare Bioscience, Inc.",2834
5180,1170311,PNI,PIMCO NEW YORK MUNICIPAL INCOME FUND II,
5181,1697532,APLT,Applied Therapeutics Inc.,2834
5182,316888,ASM,AVINO SILVER & GOLD MINES LTD,1000
5183,1662684,KULR,"KULR Technology Group, Inc.",3670
5184,1831874,IRAA,Iris Acquisition Corp,6770
5185,921183,HMNF,HMN FINANCIAL INC,6035
5186,948320,LFMD,"LifeMD, Inc.",8011
5187,1582554,MTNB,"Matinas BioPharma Holdings, Inc.",2834
5188,1879851,TMTC,TMT Acquisition Corp.,6770
5189,818677,SFDL,SECURITY FEDERAL CORP,6022
5190,1543418,TMQ,Trilogy Metals Inc.,1040
5191,1388126,HNW,"Pioneer Diversified High Income Fund, Inc.",
5192,1671284,BHG,Bright Health Group Inc.,6324
5193,1455365,CGTX,COGNITION THERAPEUTICS INC,2836
5194,1437925,GMGI,"Golden Matrix Group, Inc.",7372
5195,1723069,TLSA,Tiziana Life Sciences Ltd,2834
5196,1606268,VIA,"Via Renewables, Inc.",4931
5197,885732,NXC,NUVEEN CALIFORNIA SELECT TAX FREE INCOME PORTFOLIO,
5198,1631487,CLGN,CollPlant Biotechnologies Ltd,3842
5199,1838821,ARYD,ARYA Sciences Acquisition Corp IV,6770
5200,1849380,DKDCA,Data Knights Acquisition Corp.,8731
5201,806172,SOTK,SONO TEK CORP,3559
5202,1318025,PGP,PIMCO Global StocksPLUS & Income Fund,
5203,1500305,SPGX,Sustainable Projects Group Inc.,1311
5204,927355,TESS,TESSCO TECHNOLOGIES INC,5065
5205,866095,JEQ,"ABRDN JAPAN EQUITY FUND, INC.",
5206,1158172,SCOR,"COMSCORE, INC.",7389
5207,1822791,CLNN,Clene Inc.,2834
5208,1701541,BDTX,"Black Diamond Therapeutics, Inc.",2836
5209,750558,QNBC,QNB CORP,6022
5210,1228627,OCUP,"Ocuphire Pharma, Inc.",2834
5211,1429260,FBIO,"Fortress Biotech, Inc.",2834
5212,1869824,SGII,Seaport Global Acquisition II Corp.,6770
5213,1520048,PVL,Permianville Royalty Trust,1311
5214,716006,YELL,Yellow Corp,4213
5215,69422,INTG,INTERGROUP CORP,6513
5216,1120370,BWEN,"BROADWIND, INC.",3360
5217,1823406,AFBI,"Affinity Bancshares, Inc.",6036
5218,1840233,XLO,"Xilio Therapeutics, Inc.",2834
5219,1788882,ROOT,"Root, Inc.",6331
5220,1872356,MKUL,"Molekule Group, Inc.",3564
5221,1530766,BSGM,"BioSig Technologies, Inc.",3845
5222,1841004,ATAQ,Altimar Acquisition Corp. III,6770
5223,1782594,GTH,Genetron Holdings Ltd,8071
5224,1609065,PBHC,"Pathfinder Bancorp, Inc.",6022
5225,6207,AXR,AMREP CORP.,6552
5226,740971,OPOF,OLD POINT FINANCIAL CORP,6021
5227,1043186,SLNG,"Stabilis Solutions, Inc.",4924
5228,1863460,PPHP,PHP Ventures Acquisition Corp.,6770
5229,1934064,OSA,"ProSomnus, Inc.",3841
5230,1866030,AZ,A2Z Smart Technologies Corp,3569
5231,1881741,AOGO,Arogo Capital Acquisition Corp.,7372
5232,855683,MLSS,MILESTONE SCIENTIFIC INC.,3842
5233,1842556,HNRA,HNR Acquisition Corp.,1311
5234,1890671,DUET,DUET Acquisition Corp.,6770
5235,1437479,ENBP,ENB Financial Corp,6021
5236,1862068,RBT,"Rubicon Technologies, Inc.",7372
5237,1858007,GDST,Goldenstone Acquisition Ltd.,6770
5238,1408201,TPZ,TORTOISE POWER & ENERGY INFRASTRUCTURE FUND INC,
5239,1820175,OCAX,OCA Acquisition Corp.,6770
5240,318306,ABEO,ABEONA THERAPEUTICS INC.,2834
5241,1066684,TGLO,THEGLOBE COM INC,7310
5242,1829280,FORA,Forian Inc.,7374
5243,1662244,CYT,"Cyteir Therapeutics, Inc.",2834
5244,1672886,ZHYBF,Zhong Yuan Bio-Technology Holdings Ltd,2833
5245,1045742,LIVE,LIVE VENTURES Inc,5900
5246,1355848,GNUS,"Genius Brands International, Inc.",7812
5247,1539029,CLSD,"Clearside Biomedical, Inc.",2834
5248,1768446,ELYM,"Eliem Therapeutics, Inc.",2834
5249,1490596,GVXXF,GoviEx Uranium Inc.,
5250,1821866,BTQQF,Sonora Gold & Silver Corp.,
5251,730255,CAMP,CalAmp Corp.,3663
5252,862651,INVU,"Investview, Inc.",7389
5253,1400897,SRV,NXG Cushing Midstream Energy Fund,
5254,1845799,CULL,"Cullman Bancorp, Inc. /MD/",6036
5255,1684693,SLGL,Sol-Gel Technologies Ltd.,2834
5256,93676,SCX,STARRETT L S CO,3420
5257,1707919,CENN,CENNTRO ELECTRIC GROUP Ltd,3711
5258,1553643,RLMD,"RELMADA THERAPEUTICS, INC.",2834
5259,714712,JUVF,JUNIATA VALLEY FINANCIAL CORP,6022
5260,1880151,LIBY,Liberty Resources Acquisition Corp.,6770
5261,1007273,BKSC,BANK OF SOUTH CAROLINA CORP,6022
5262,1929231,PLTN,Plutonian Acquisition Corp.,6770
5263,1789769,TIL,"Instil Bio, Inc.",2836
5264,1360565,WFCF,"Where Food Comes From, Inc.",7372
5265,353184,AIRT,AIR T INC,4513
5266,1108205,CRIS,CURIS INC,2836
5267,1584549,VFF,"Village Farms International, Inc.",0100
5268,1301236,SOHO,Sotherly Hotels Inc.,6798
5269,1799011,LUCD,Lucid Diagnostics Inc.,3841
5270,1936702,CETU,Cetus Capital Acquisition Corp.,6770
5271,1945422,OAKU,Oak Woods Acquisition Corp,6770
5272,933034,STRT,STRATTEC SECURITY CORP,3714
5273,1509745,LPTX,"LEAP THERAPEUTICS, INC.",2834
5274,1509261,RZLT,"Rezolute, Inc.",2834
5275,1556263,SYRS,"Syros Pharmaceuticals, Inc.",2834
5276,1788717,FXLV,F45 Training Holdings Inc.,5040
5277,1907730,YOTA,Yotta Acquisition Corp,0200
5278,1823857,VHAQ,Viveon Health Acquisition Corp.,2834
5279,1141197,PED,PEDEVCO CORP,1311
5280,1280776,IMUX,"IMMUNIC, INC.",2834
5281,894871,AREN,"Arena Group Holdings, Inc.",4841
5282,1883962,ALOR,ALSP Orchid Acquisition Corp I,6770
5283,1715925,IPA,ImmunoPrecise Antibodies Ltd.,2834
5284,879535,DTF,DTF TAX-FREE INCOME 2028 TERM FUND INC,
5285,1838000,SWSS,Springwater Special Situations Corp.,6770
5286,875657,ULBI,ULTRALIFE CORP,3690
5287,1751783,RBKB,"Rhinebeck Bancorp, Inc.",6036
5288,1498233,CPTN,"Cepton, Inc.",3714
5289,1376227,UNG,"United States Natural Gas Fund, LP",6221
5290,872912,DCTH,"DELCATH SYSTEMS, INC.",3841
5291,1847607,RFAC,RF Acquisition Corp.,6770
5292,1017303,TACT,TRANSACT TECHNOLOGIES INC,3577
5293,1840229,INKT,"MiNK Therapeutics, Inc.",2836
5294,1785056,TRNR,"Interactive Strength, Inc.",3600
5295,1001171,BYFC,BROADWAY FINANCIAL CORP DE,6035
5296,1453593,XTNT,"Xtant Medical Holdings, Inc.",2836
5297,1160791,GORO,GOLD RESOURCE CORP,1040
5298,1594555,HVBC,"HV Bancorp, Inc.",6022
5299,750574,AUBN,"AUBURN NATIONAL BANCORPORATION, INC",6022
5300,1874252,MYNZ,MAINZ BIOMED N.V.,2834
5301,1863181,HPLT,Home Plate Acquisition Corp,6770
5302,1583648,PIRS,"PIERIS PHARMACEUTICALS, INC.",2834
5303,1721484,LGVN,Longeveron Inc.,2834
5304,948708,SMSI,"SMITH MICRO SOFTWARE, INC.",7372
5305,1848821,GTAC,Global Technology Acquisition Corp. I,6770
5306,810332,MESA,MESA AIR GROUP INC,4512
5307,1676580,VENG,VISION ENERGY Corp,2810
5308,1870404,PBAX,PHOENIX BIOTECH ACQUISITION CORP.,6770
5309,1866838,IGTA,Inception Growth Acquisition Ltd,6770
5310,1861063,AQU,Aquaron Acquisition Corp.,6770
5311,1828673,HCWB,HCW Biologics Inc.,2834
5312,1213037,CRDF,"Cardiff Oncology, Inc.",2836
5313,1841408,DAVE,Dave Inc./DE,6199
5314,1332551,ACR,ACRES Commercial Realty Corp.,6798
5315,771856,CSBR,"CHAMPIONS ONCOLOGY, INC.",2836
5316,1753217,JHAA,Nuveen Corporate Income 2023 Target Term Fund,
5317,1101396,DLA,"DELTA APPAREL, INC",5130
5318,1120970,LODE,Comstock Inc.,2860
5319,1496690,BCRD,"BlueOne Card, Inc.",7389
5320,39092,FRD,FRIEDMAN INDUSTRIES INC,3310
5321,1713539,KXIN,Kaixin Auto Holdings,5500
5322,727207,AXDX,"Accelerate Diagnostics, Inc",3826
5323,1884164,KWIK,"KwikClick, Inc.",7374
5324,1894210,QOMO,Qomolangma Acquisition Corp.,6770
5325,1227636,STIM,"Neuronetics, Inc.",3841
5326,1841761,GROV,"Grove Collaborative Holdings, Inc.",5961
5327,1834045,VWE,"Vintage Wine Estates, Inc.",2080
5328,1288795,GLV,Clough Global Dividend & Income Fund,
5329,1722387,ITRG,Integra Resources Corp.,1040
5330,798528,OMEX,ODYSSEY MARINE EXPLORATION INC,4400
5331,1679033,JPT,Nuveen Preferred & Income Fund,
5332,1938186,JYD,Jayud Global Logistics Ltd,4731
5333,202947,CPTP,CAPITAL PROPERTIES INC /RI/,6519
5334,1074692,CEV,EATON VANCE CALIFORNIA MUNICIPAL INCOME TRUST,
5335,834285,FRBK,REPUBLIC FIRST BANCORP INC,6022
5336,1501103,EDF,Virtus Stone Harbor Emerging Markets Income Fund,
5337,1820566,ISPO,Inspirato Inc,6770
5338,1833498,RCLF,Rosecliff Acquisition Corp I,3841
5339,1337068,MGYR,"Magyar Bancorp, Inc.",6035
5340,1514443,AGSS,"AMERIGUARD SECURITY SERVICES, INC.",7381
5341,1718405,HYMC,HYCROFT MINING HOLDING CORP,1040
5342,1875257,LIVB,LIV Capital Acquisition Corp. II,6770
5343,1821146,BWAC,Better World Acquisition Corp.,2080
5344,843006,ISDR,ISSUER DIRECT CORP,2750
5345,1580063,BIOR,"BIORA THERAPEUTICS, INC.",2834
5346,1718500,RVIV,Reviv3 Procare Co,2844
5347,1385632,IAE,Voya Asia Pacific High Dividend Equity Income Fund,
5348,1558740,WNLV,Winvest Group Ltd,7812
5349,1817565,FXCO,Financial Strategies Acquisition Corp.,6770
5350,1900679,TETE,Technology & Telecommunication Acquisition Corp,6770
5351,1852973,OXUS,Oxus Acquisition Corp.,6770
5352,1847513,TRON,CORNER GROWTH ACQUISITION CORP. 2,6770
5353,1835615,MHUA,"Meihua International Medical Technologies Co., Ltd.",3841
5354,1362190,AEYE,AUDIOEYE INC,7372
5355,1720446,ZEPP,Zepp Health Corp,3571
5356,1602409,FNGR,"FingerMotion, Inc.",7372
5357,1490349,PFX,PhenixFIN Corp,
5358,1473086,OXBC,Oxford Bank Corp,
5359,740806,FMBM,F&M BANK CORP,6022
5360,811211,UNIB,UNIVERSITY BANCORP INC /DE/,6022
5361,96536,TAYD,TAYLOR DEVICES INC,3569
5362,1711291,CURO,CURO Group Holdings Corp.,6199
5363,1850906,OMIC,"Singular Genomics Systems, Inc.",3826
5364,1850398,TCBC,"TC Bancshares, Inc.",6035
5365,1648365,TMNA,"AGRI-FINTECH HOLDINGS, INC.",7310
5366,876717,FCO,"ABRDN GLOBAL INCOME FUND, INC.",
5367,1742518,MTC,"MMTec, Inc.",7372
5368,883107,NANX,NANOPHASE TECHNOLOGIES Corp,2844
5369,1837821,ZJYL,Jin Medical International Ltd.,3842
5370,1828522,EFTR,"eFFECTOR Therapeutics, Inc.",2834
5371,1489874,GGROU,Golden Growers Cooperative,0700
5372,1819493,XOS,"Xos, Inc.",3714
5373,1914805,BANL,CBL International Ltd,5172
5374,71557,NUVR,"Nuvera Communications, Inc.",4813
5375,1815974,ANEB,"Anebulo Pharmaceuticals, Inc.",2834
5376,1448597,AUGG,AUGUSTA GOLD CORP.,1000
5377,828146,LINK,INTERLINK ELECTRONICS INC,3577
5378,1449792,PPSI,"PIONEER POWER SOLUTIONS, INC.",3612
5379,1586454,PMHG,Prime Meridian Holding Co,6022
5380,1447380,MFON,MOBIVITY HOLDINGS CORP.,7372
5381,1276469,MFD,MACQUARIE/FIRST TRUST GLOBAL INFRASTR/UTIL DIV & INC FUND,
5382,1095435,PRTG,PORTAGE BIOTECH INC.,1311
5383,1936255,FORL,Four Leaf Acquisition Corp,6770
5384,1075706,CIZN,CITIZENS HOLDING CO /MS/,6022
5385,1140410,PNF,PIMCO NEW YORK MUNICIPAL INCOME FUND,
5386,900391,NTZ,NATUZZI S P A,2510
5387,1487718,BLTH,"AMERICAN BATTERY MATERIALS, INC.",5960
5388,1779372,BEAT,"HeartBeam, Inc.",3841
5389,875729,BNET,BION ENVIRONMENTAL TECHNOLOGIES INC,2870
5390,1867287,LBBB,Lakeshore Acquisition II Corp.,6770
5391,1851182,FHLT,Future Health ESG Corp.,6770
5392,1722926,ASLN,ASLAN Pharmaceuticals Ltd,2834
5393,928054,FTK,FLOTEK INDUSTRIES INC/CN/,2890
5394,1689548,PRAX,"Praxis Precision Medicines, Inc.",2834
5395,846671,VLT,Invesco High Income Trust II,
5396,1827980,EMBK,"Embark Technology, Inc.",7373
5397,1043000,SNDA,"SONIDA SENIOR LIVING, INC.",8050
5398,1844419,MAQC,Maquia Capital Acquisition Corp,6770
5399,1867834,BRAG,Bragg Gaming Group Inc.,7377
5400,1896212,MURF,Murphy Canyon Acquisition Corp.,2834
5401,1328792,TPCS,TECHPRECISION CORP,3440
5402,847411,CXH,MFS INVESTMENT GRADE MUNICIPAL TRUST,
5403,1831096,GEG,"Great Elm Group, Inc.",7372
5404,1083743,FLUX,"Flux Power Holdings, Inc.",3690
5405,1445942,TMRC,Texas Mineral Resources Corp.,1040
5406,1849058,CLOE,Clover Leaf Capital Corp.,6770
5407,1732406,LTCN,Grayscale Litecoin Trust (LTC),6221
5408,1641489,VTVT,vTv Therapeutics Inc.,2834
5409,1876581,IMPP,Imperial Petroleum Inc./Marshall Islands,4412
5410,788920,PDEX,PRO DEX INC,3841
5411,1456189,LEAT,Leatt Corp,3751
5412,731653,UBCP,UNITED BANCORP INC /OH/,6022
5413,1780731,EPOW,"Sunrise New Energy Co., Ltd.",3690
5414,1507957,IPWR,Ideal Power Inc.,3674
5415,1654672,PNPL,"PINEAPPLE, INC.",8742
5416,1778982,HUIZ,Huize Holding Ltd,6411
5417,1341318,LSBK,"LAKE SHORE BANCORP, INC.",6035
5418,779544,ARKR,ARK RESTAURANTS CORP,5812
5419,1677077,ALZN,"Alzamend Neuro, Inc.",2834
5420,1839133,IRME,"IR-Med, Inc.",3845
5421,783324,VGZ,VISTA GOLD CORP,1040
5422,1266806,VANI,"Vivani Medical, Inc.",3845
5423,1584547,GP,GREENPOWER MOTOR Co INC.,3713
5424,1529628,SND,"Smart Sand, Inc.",1400
5425,1915380,DMYY,"dMY Squared Technology Group, Inc.",6770
5426,1905660,HUBC,Hub Cyber Security Ltd.,3576
5427,1840748,LVTX,LAVA Therapeutics NV,2834
5428,1729173,UXIN,Uxin Ltd,7389
5429,1607997,NMS,Nuveen Minnesota Quality Municipal Income Fund,
5430,1514597,FURY,FURY GOLD MINES LTD,1040
5431,1661998,FIXX,"Homology Medicines, Inc.",2834
5432,1557523,PGZ,Principal Real Estate Income Fund,
5433,1213809,DYAI,DYADIC INTERNATIONAL INC,2836
5434,1622879,SHWZ,"Medicine Man Technologies, Inc.",8742
5435,1740279,INAB,"IN8BIO, INC.",2836
5436,1210708,HSON,"Hudson Global, Inc.",7363
5437,1859807,NVAC,NorthView Acquisition Corp,3841
5438,1563665,BSTG,"Biostage, Inc.",3841
5439,1844417,UPTD,TradeUP Acquisition Corp.,2836
5440,1272842,AIRG,AIRGAIN INC,3663
5441,849146,LFVN,Lifevantage Corp,2834
5442,1394056,OSS,"ONE STOP SYSTEMS, INC.",3571
5443,808439,TATT,TAT TECHNOLOGIES LTD,3724
5444,751365,VIRC,VIRCO MFG CORPORATION,2531
5445,1302387,BVFL,"BV Financial, Inc.",6035
5446,1698508,IHTA,Invesco High Income 2024 Target Term Fund,
5447,6176,AP,AMPCO PITTSBURGH CORP,3561
5448,1030192,IDR,"Idaho Strategic Resources, Inc.",1040
5449,1665300,PHUN,"Phunware, Inc.",7374
5450,723603,CULP,CULP INC,2211
5451,1874074,MMV,MultiMetaVerse Holdings Ltd,7372
5452,1854233,EGLX,Enthusiast Gaming Holdings Inc. / Canada,7900
5453,1074828,KNW,"KNOW LABS, INC.",3829
5454,1498148,AITX,Artificial Intelligence Technology Solutions Inc.,3714
5455,1914023,ACAC,Acri Capital Acquisition Corp,6770
5456,1637736,SOLO,ELECTRAMECCANICA VEHICLES CORP.,3711
5457,1807765,PMVC,PMV Consumer Acquisition Corp.,6770
5458,34563,FARM,FARMER BROTHERS CO,2090
5459,1041024,RMTI,"ROCKWELL MEDICAL, INC.",2834
5460,39020,FEIM,FREQUENCY ELECTRONICS INC,3825
5461,1850262,INTE,Integral Acquisition Corp 1,6770
5462,1606698,ALPP,"ALPINE 4 HOLDINGS, INC.",3669
5463,1476573,AIRRF,Aurion Resources Ltd.,
5464,815577,MPIR,Empire Diversified Energy Inc,7990
5465,1784058,PNYG,Pony Group Inc.,7500
5466,1852440,JZ,Jianzhi Education Technology Group Co Ltd,8200
5467,1657642,SLBK,"Skyline Bankshares, Inc.",6022
5468,1641281,BOLT,"Bolt Biotherapeutics, Inc.",2834
5469,1929589,MRDB,MariaDB plc,7372
5470,1835416,MACA,Moringa Acquisition Corp,6770
5471,1321834,MYMD,"MyMD Pharmaceuticals, Inc.",2835
5472,1791725,HUDI,"Huadi International Group Co., Ltd.",3317
5473,1800315,GLTO,"Galecto, Inc.",2834
5474,1448815,RFLFY,Raffles Education Corp Ltd,
5475,1742770,VIOT,"Viomi Technology Co., Ltd",3630
5476,1472072,CCM,Concord Medical Services Holdings Ltd,8011
5477,793306,BDCO,BLUE DOLPHIN ENERGY CO,1311
5478,1819411,GANX,"Gain Therapeutics, Inc.",2834
5479,1626745,FVTI,"Fortune Valley Treasures, Inc.",5900
5480,1849011,APNC,Apeiron Capital Investment Corp.,2836
5481,1099668,FOTB,"FIRST OTTAWA BANCSHARES, INC",6022
5482,1472012,IMNM,Immunome Inc.,2834
5483,1302624,FAM,FIRST TRUST/ABRDN GLOBAL OPPORTUNITY INCOME FUND,
5484,912061,NHTC,NATURAL HEALTH TRENDS CORP,5190
5485,1903382,BHM,"Bluerock Homes Trust, Inc.",6798
5486,1377630,NCMI,"National CineMedia, Inc.",7310
5487,1785424,KPLT,"Katapult Holdings, Inc.",7359
5488,1597835,CMCM,Cheetah Mobile Inc.,7372
5489,356037,CSPI,CSP INC /MA/,7373
5490,1760542,HOOK,HOOKIPA Pharma Inc.,2834
5491,1675033,GECC,Great Elm Capital Corp.,
5492,1084554,LTBR,LIGHTBRIDGE Corp,8742
5493,1407973,SONX,"Sonendo, Inc.",3843
5494,1865107,AKA,A.K.A. BRANDS HOLDING CORP.,5961
5495,1866816,OLIT,OmniLit Acquisition Corp.,3827
5496,1289636,PFIE,PROFIRE ENERGY INC,3533
5497,719733,KTCC,KEY TRONIC CORP,3672
5498,1847462,AYRWF,Ayr Wellness Inc.,2833
5499,15847,BUKS,BUTLER NATIONAL CORP,7990
5500,1854445,VRAR,"Glimpse Group, Inc.",7371
5501,40570,JOB,GEE Group Inc.,7361
5502,1386301,RSSS,"Research Solutions, Inc.",7389
5503,1865494,IOBT,"IO Biotech, Inc.",2834
5504,1763950,LTRN,Lantern Pharma Inc.,2834
5505,1137091,PSIX,"POWER SOLUTIONS INTERNATIONAL, INC.",3510
5506,1058623,CMLS,CUMULUS MEDIA INC,4832
5507,1865861,CCTS,Cactus Acquisition Corp. 1 Ltd,6770
5508,1724009,PRT,PermRock Royalty Trust,1311
5509,12040,BDL,FLANIGANS ENTERPRISES INC,5812
5510,1835268,CNTB,Connect Biopharma Holdings Ltd,2834
5511,1178840,NBW,NEUBERGER BERMAN CALIFORNIA MUNICIPAL FUND INC.,
5512,1799332,GAN,GAN Ltd,7370
5513,1421570,DRRSF,ARIANNE PHOSPHATE INC.,
5514,1061027,VIRX,"Viracta Therapeutics, Inc.",2834
5515,1841586,ITAQ,"Industrial Tech Acquisitions II, Inc.",2860
5516,1874875,HOUR,"Hour Loop, Inc",5961
5517,1746119,MUGH,MU GLOBAL HOLDING Ltd,7200
5518,1409375,OESX,"ORION ENERGY SYSTEMS, INC.",3640
5519,1579157,VNCE,VINCE HOLDING CORP.,5600
5520,13156,GLXZ,"Galaxy Gaming, Inc.",7900
5521,1870129,ROSE,Rose Hill Acquisition Corp,6770
5522,1290476,VBFC,Village Bank & Trust Financial Corp.,6022
5523,1634117,BNED,"Barnes & Noble Education, Inc.",5940
5524,793524,REFR,RESEARCH FRONTIERS INC,6794
5525,1096938,UEEC,"United Health Products, Inc.",3842
5526,768216,LOGQ,"Logicquest Technology, Inc.",7389
